0 0 0 0 0 0 0 0 0
1 20.8447 4.75944 19.362 4.54777 21.6694 4.73702 21.5026 4.63938
2 20.4549 4.49021 19.0514 4.31286 21.2484 4.45624 21.0664 4.36484
4 20.723 5.13756 19.2285 4.77369 21.5654 5.20006 21.3755 5.09767
5 21.1167 5.11011 19.6483 4.84972 21.925 5.12055 21.7864 5.0336
10 21.6453 5.03465 20.0661 4.68654 22.5015 5.01507 22.3783 5.01687
