1 10.7186 7.13859 10.0524 6.40649 11.0621 7.44602 11.0414 7.46499
2 14.7107 12.2921 13.5218 10.9174 15.403 12.9026 15.1945 12.8498
3 20.0272 11.7354 18.4253 10.4505 21.203 12.4003 20.4494 12.0819
4 27.4257 14.0361 25.0623 12.5251 29.5227 14.8759 27.6907 14.2402
5 29.2759 15.9818 26.3951 13.8977 31.9986 17.1999 29.4342 16.172
9 62.0554 31.9645 54.0275 26.5638 71.4631 35.0258 60.7232 31.2965
