1 98.3874 26.3294 97.7187 26.2453 98.8055 26.5482 98.6395 26.1792
2 59.6998 20.969 58.6652 20.496 60.3269 21.3624 60.1022 21.0004
5 57.0587 21.3355 54.1522 20.2513 59.7918 21.8748 57.223 21.4649
