0 0 0
1 1041.49285714 11.9214521099
5 3167.72142857 91.8856037891
10 4246.22857143 259.758357293
15 4450.93571429 443.991823215
20 4520.79285714 331.122991926
25 4541.86428571 451.5788649
30 4275.32857143 252.674409624
35 4450.92619048 354.640019234
40 4393.2047619 369.877493846
45 4377.7952381 427.582244638
50 4279.00238095 274.197205482
60 4273.42857143 308.332470747
70 4276.05952381 290.76258791
80 4166.82380952 262.118070278
90 3973.26666667 313.803341636
100 3979.58333333 219.563850315
